unicode dec,unicode hex,character,name
126,007E,~,asciitilde
215,00D7,×,multiply
8710,22O6,∆,increment
8486,2126,Ω,ohm
181,00B5,µ,micro
8706,2202,∂,partialdiff
8719,220F,∏,product
8721,2211,∑,summation
8730,221A,√,radical
8734,221E,∞,infinity
8747,222B,∫,integral
8776,2248,≈,approxequal
8800,2260,≠,notequal
8804,2264,≤,lessequal
8805,2265,≥,greaterequal
9674,25CA,◊,lozenge
