unicode dec,unicode hex,character,name
,,,dvGHA_Virama_RA
,,,dvNGA_Virama_RA
,,,dvCA_Virama_RA
,,,dvCHA_Virama_RA
,,,dvJA_Virama_RA
,,,dvJHA_Virama_RA
,,,dvNYA_Virama_RA
,,,dvTTA_Virama_RA
,,,dvTTHA_Virama_RA
,,,dvDDA_Virama_RA
,,,dvDDHA_Virama_RA
,,,dvNNA_Virama_RA
,,,dvTA_Virama_RA
,,,dvTHA_Virama_RA
,,,dvDA_Virama_RA
,,,dvDHA_Virama_RA
,,,dvNA_Virama_RA
,,,dvPA_Virama_RA
,,,dvPHA_Virama_RA
,,,dvBA_Virama_RA
,,,dvBHA_Virama_RA
,,,dvMA_Virama_RA
,,,dvYA_Virama_RA
,,,dvLA_Virama_RA
,,,dvLLA_Virama_RA
,,,dvVA_Virama_RA
,,,dvSHA_Virama_RA
,,,dvSSA_Virama_RA
,,,dvSA_Virama_RA
,,,dvHA_Virama_RA
,,,dvKA_Virama_SSA_Virama_RA
,,,dvJA_Virama_NYA_Virama_RA
,,,dvKA_Nukta_Virama_RA
,,,dvKHA_Nukta_Virama_RA
,,,dvGA_Nukta_Virama_RA
,,,dvGHA_Nukta_Virama_RA
,,,dvNGA_Nukta_Virama_RA
,,,dvCA_Nukta_Virama_RA
,,,dvCHA_Nukta_Virama_RA
,,,dvJA_Nukta_Virama_RA
,,,dvJHA_Nukta_Virama_RA
,,,dvNYA_Nukta_Virama_RA
,,,dvTTA_Nukta_Virama_RA
,,,dvTTHA_Nukta_Virama_RA
,,,dvDDA_Nukta_Virama_RA
,,,dvDDHA_Nukta_Virama_RA
,,,dvNNA_Nukta_Virama_RA
,,,dvTA_Nukta_Virama_RA
,,,dvTHA_Nukta_Virama_RA
,,,dvDA_Nukta_Virama_RA
,,,dvDHA_Nukta_Virama_RA
,,,dvNA_Nukta_Virama_RA
,,,dvPA_Nukta_Virama_RA
,,,dvPHA_Nukta_Virama_RA
,,,dvBA_Nukta_Virama_RA
,,,dvBHA_Nukta_Virama_RA
