unicode dec,unicode hex,character,name
1632,0660,٠,sefrArabic
1633,0661,١,yekArabic
1634,0662,٢,doArabic
1635,0663,٣,seArabic
1636,0664,٤,charArabic
1637,0665,٥,panjArabic
1638,0666,٦,shishArabic
1639,0667,٧,haftArabic
1640,0668,٨,hashtArabic
1641,0669,٩,nohArabic
1776,06F0,۰,sefr
1777,06F1,۱,yek
1778,06F2,۲,do
1779,06F3,۳,se
1780,06F4,۴,char
1781,06F5,۵,panj
1782,06F6,۶,shish
1783,06F7,۷,haft
1784,06F8,۸,hasht
1785,06F9,۹,noh
