unicode dec,unicode hex,character,name
1548,060C,،,commaArabic
1563,061B,؛,semicolonArabic
1567,061F,؟,questionArabic
1549,060D,؍,arabicDateSeperator
1643,066B,٫,momayez
1642,066A,٪,arabicPercent
1644,066C,٬,hezargan
1645,066D,٭,fivePointedStar
