unicode dec,unicode hex,character,name
,,,zero.tlf
,,,one.tlf
,,,two.tlf
,,,three.tlf
,,,four.tlf
,,,five.tlf
,,,six.tlf
,,,seven.tlf
,,,eight.tlf
,,,nine.tlf
