unicode dec,unicode hex,character,name
45919,B35F,덟,uniB35F
45924,B364,덤,uniB364
45925,B365,덥,uniB365
45927,B367,덧,uniB367
45929,B369,덩,uniB369
45931,B36B,덫,uniB36B
45934,B36E,덮,uniB36E
45936,B370,데,uniB370
45937,B371,덱,uniB371
45940,B374,덴,uniB374
45944,B378,델,uniB378
45952,B380,뎀,uniB380
45953,B381,뎁,uniB381
45955,B383,뎃,uniB383
45956,B384,뎄,uniB384
45957,B385,뎅,uniB385
45964,B38C,뎌,uniB38C
45968,B390,뎐,uniB390
45972,B394,뎔,uniB394
45984,B3A0,뎠,uniB3A0
45985,B3A1,뎡,uniB3A1
45992,B3A8,뎨,uniB3A8
45996,B3AC,뎬,uniB3AC
46020,B3C4,도,uniB3C4
46021,B3C5,독,uniB3C5
46024,B3C8,돈,uniB3C8
46027,B3CB,돋,uniB3CB
46028,B3CC,돌,uniB3CC
46030,B3CE,돎,uniB3CE
46032,B3D0,돐,uniB3D0
46036,B3D4,돔,uniB3D4
46037,B3D5,돕,uniB3D5
46039,B3D7,돗,uniB3D7
46041,B3D9,동,uniB3D9
46043,B3DB,돛,uniB3DB
46045,B3DD,돝,uniB3DD
46048,B3E0,돠,uniB3E0
46052,B3E4,돤,uniB3E4
46056,B3E8,돨,uniB3E8
46076,B3FC,돼,uniB3FC
46096,B410,됐,uniB410
46104,B418,되,uniB418
46108,B41C,된,uniB41C
46112,B420,될,uniB420
46120,B428,됨,uniB428
46121,B429,됩,uniB429
46123,B42B,됫,uniB42B
46132,B434,됴,uniB434
46160,B450,두,uniB450
46161,B451,둑,uniB451
46164,B454,둔,uniB454
46168,B458,둘,uniB458
46176,B460,둠,uniB460
46177,B461,둡,uniB461
46179,B463,둣,uniB463
46181,B465,둥,uniB465
46188,B46C,둬,uniB46C
46208,B480,뒀,uniB480
46216,B488,뒈,uniB488
46237,B49D,뒝,uniB49D
46244,B4A4,뒤,uniB4A4
46248,B4A8,뒨,uniB4A8
46252,B4AC,뒬,uniB4AC
46261,B4B5,뒵,uniB4B5
46263,B4B7,뒷,uniB4B7
46265,B4B9,뒹,uniB4B9
46272,B4C0,듀,uniB4C0
46276,B4C4,듄,uniB4C4
46280,B4C8,듈,uniB4C8
46288,B4D0,듐,uniB4D0
46293,B4D5,듕,uniB4D5
46300,B4DC,드,uniB4DC
46301,B4DD,득,uniB4DD
46304,B4E0,든,uniB4E0
46307,B4E3,듣,uniB4E3
46308,B4E4,들,uniB4E4
46310,B4E6,듦,uniB4E6
46316,B4EC,듬,uniB4EC
46317,B4ED,듭,uniB4ED
46319,B4EF,듯,uniB4EF
46321,B4F1,등,uniB4F1
46328,B4F8,듸,uniB4F8
46356,B514,디,uniB514
46357,B515,딕,uniB515
46360,B518,딘,uniB518
46363,B51B,딛,uniB51B
46364,B51C,딜,uniB51C
46372,B524,딤,uniB524
46373,B525,딥,uniB525
46375,B527,딧,uniB527
46376,B528,딨,uniB528
46377,B529,딩,uniB529
46378,B52A,딪,uniB52A
46384,B530,따,uniB530
46385,B531,딱,uniB531
46388,B534,딴,uniB534
46392,B538,딸,uniB538
46400,B540,땀,uniB540
46401,B541,땁,uniB541
46403,B543,땃,uniB543
46404,B544,땄,uniB544
46405,B545,땅,uniB545
46411,B54B,땋,uniB54B
46412,B54C,때,uniB54C
46413,B54D,땍,uniB54D
46416,B550,땐,uniB550
46420,B554,땔,uniB554
46428,B55C,땜,uniB55C
46429,B55D,땝,uniB55D
46431,B55F,땟,uniB55F
46432,B560,땠,uniB560
46433,B561,땡,uniB561
46496,B5A0,떠,uniB5A0
46497,B5A1,떡,uniB5A1
46500,B5A4,떤,uniB5A4
46504,B5A8,떨,uniB5A8
46506,B5AA,떪,uniB5AA
46507,B5AB,떫,uniB5AB
46512,B5B0,떰,uniB5B0
46513,B5B1,떱,uniB5B1
46515,B5B3,떳,uniB5B3
46516,B5B4,떴,uniB5B4
46517,B5B5,떵,uniB5B5
46523,B5BB,떻,uniB5BB
46524,B5BC,떼,uniB5BC
46525,B5BD,떽,uniB5BD
46528,B5C0,뗀,uniB5C0
46532,B5C4,뗄,uniB5C4
46540,B5CC,뗌,uniB5CC
46541,B5CD,뗍,uniB5CD
46543,B5CF,뗏,uniB5CF
46544,B5D0,뗐,uniB5D0
46545,B5D1,뗑,uniB5D1
46552,B5D8,뗘,uniB5D8
46572,B5EC,뗬,uniB5EC
46608,B610,또,uniB610
46609,B611,똑,uniB611
46612,B614,똔,uniB614
46616,B618,똘,uniB618
46629,B625,똥,uniB625
46636,B62C,똬,uniB62C
46644,B634,똴,uniB634
46664,B648,뙈,uniB648
