unicode dec,unicode hex,character,name
44416,AD80,궀,uniAD80
44419,AD83,궃,uniAD83
44420,AD84,궄,uniAD84
44421,AD85,궅,uniAD85
44422,AD86,궆,uniAD86
44423,AD87,궇,uniAD87
44426,AD8A,궊,uniAD8A
44427,AD8B,궋,uniAD8B
44429,AD8D,궍,uniAD8D
44430,AD8E,궎,uniAD8E
44431,AD8F,궏,uniAD8F
44433,AD91,궑,uniAD91
44434,AD92,궒,uniAD92
44435,AD93,궓,uniAD93
44436,AD94,궔,uniAD94
44437,AD95,궕,uniAD95
44438,AD96,궖,uniAD96
44439,AD97,궗,uniAD97
44440,AD98,궘,uniAD98
44441,AD99,궙,uniAD99
44442,AD9A,궚,uniAD9A
44443,AD9B,궛,uniAD9B
44446,AD9E,궞,uniAD9E
44447,AD9F,궟,uniAD9F
44448,ADA0,궠,uniADA0
44449,ADA1,궡,uniADA1
44450,ADA2,궢,uniADA2
44451,ADA3,궣,uniADA3
44453,ADA5,궥,uniADA5
44454,ADA6,궦,uniADA6
44455,ADA7,궧,uniADA7
44456,ADA8,궨,uniADA8
44457,ADA9,궩,uniADA9
44458,ADAA,궪,uniADAA
44459,ADAB,궫,uniADAB
44460,ADAC,궬,uniADAC
44461,ADAD,궭,uniADAD
44462,ADAE,궮,uniADAE
44463,ADAF,궯,uniADAF
44464,ADB0,궰,uniADB0
44465,ADB1,궱,uniADB1
44466,ADB2,궲,uniADB2
44467,ADB3,궳,uniADB3
44468,ADB4,궴,uniADB4
44469,ADB5,궵,uniADB5
44470,ADB6,궶,uniADB6
44472,ADB8,궸,uniADB8
44473,ADB9,궹,uniADB9
44474,ADBA,궺,uniADBA
44475,ADBB,궻,uniADBB
44476,ADBC,궼,uniADBC
44477,ADBD,궽,uniADBD
44478,ADBE,궾,uniADBE
44479,ADBF,궿,uniADBF
44482,ADC2,귂,uniADC2
44483,ADC3,귃,uniADC3
44485,ADC5,귅,uniADC5
44486,ADC6,귆,uniADC6
44487,ADC7,귇,uniADC7
44489,ADC9,귉,uniADC9
44490,ADCA,귊,uniADCA
44491,ADCB,귋,uniADCB
44492,ADCC,귌,uniADCC
44493,ADCD,귍,uniADCD
44494,ADCE,귎,uniADCE
44495,ADCF,귏,uniADCF
44498,ADD2,귒,uniADD2
44500,ADD4,귔,uniADD4
44501,ADD5,귕,uniADD5
44502,ADD6,귖,uniADD6
44503,ADD7,귗,uniADD7
44504,ADD8,귘,uniADD8
44505,ADD9,귙,uniADD9
44506,ADDA,귚,uniADDA
44507,ADDB,귛,uniADDB
44509,ADDD,귝,uniADDD
44510,ADDE,귞,uniADDE
44511,ADDF,귟,uniADDF
44513,ADE1,귡,uniADE1
44514,ADE2,귢,uniADE2
44515,ADE3,귣,uniADE3
44517,ADE5,귥,uniADE5
44518,ADE6,귦,uniADE6
44519,ADE7,귧,uniADE7
44520,ADE8,귨,uniADE8
44521,ADE9,귩,uniADE9
44522,ADEA,귪,uniADEA
44523,ADEB,귫,uniADEB
44524,ADEC,귬,uniADEC
44525,ADED,귭,uniADED
44526,ADEE,귮,uniADEE
44527,ADEF,귯,uniADEF
44528,ADF0,귰,uniADF0
44529,ADF1,귱,uniADF1
44530,ADF2,귲,uniADF2
44531,ADF3,귳,uniADF3
44532,ADF4,귴,uniADF4
44533,ADF5,귵,uniADF5
44534,ADF6,귶,uniADF6
44535,ADF7,귷,uniADF7
44538,ADFA,귺,uniADFA
44539,ADFB,귻,uniADFB
44541,ADFD,귽,uniADFD
44542,ADFE,귾,uniADFE
44546,AE02,긂,uniAE02
44547,AE03,긃,uniAE03
44548,AE04,긄,uniAE04
44549,AE05,긅,uniAE05
44550,AE06,긆,uniAE06
44551,AE07,긇,uniAE07
44554,AE0A,긊,uniAE0A
44556,AE0C,긌,uniAE0C
44558,AE0E,긎,uniAE0E
44559,AE0F,긏,uniAE0F
44560,AE10,긐,uniAE10
44561,AE11,긑,uniAE11
44562,AE12,긒,uniAE12
44563,AE13,긓,uniAE13
44565,AE15,긕,uniAE15
44566,AE16,긖,uniAE16
44567,AE17,긗,uniAE17
44568,AE18,긘,uniAE18
44569,AE19,긙,uniAE19
44570,AE1A,긚,uniAE1A
44571,AE1B,긛,uniAE1B
44572,AE1C,긜,uniAE1C
44573,AE1D,긝,uniAE1D
44574,AE1E,긞,uniAE1E
44575,AE1F,긟,uniAE1F
44576,AE20,긠,uniAE20
44577,AE21,긡,uniAE21
44578,AE22,긢,uniAE22
44579,AE23,긣,uniAE23
44580,AE24,긤,uniAE24
44581,AE25,긥,uniAE25
44582,AE26,긦,uniAE26
44583,AE27,긧,uniAE27
44584,AE28,긨,uniAE28
44585,AE29,긩,uniAE29
44586,AE2A,긪,uniAE2A
44587,AE2B,긫,uniAE2B
44588,AE2C,긬,uniAE2C
44589,AE2D,긭,uniAE2D
44590,AE2E,긮,uniAE2E
44591,AE2F,긯,uniAE2F
44594,AE32,긲,uniAE32
44595,AE33,긳,uniAE33
44597,AE35,긵,uniAE35
44598,AE36,긶,uniAE36
44601,AE39,긹,uniAE39
44603,AE3B,긻,uniAE3B
44604,AE3C,긼,uniAE3C
44605,AE3D,긽,uniAE3D
44606,AE3E,긾,uniAE3E
44607,AE3F,긿,uniAE3F
44610,AE42,깂,uniAE42
44612,AE44,깄,uniAE44
44615,AE47,깇,uniAE47
44616,AE48,깈,uniAE48
44617,AE49,깉,uniAE49
44619,AE4B,깋,uniAE4B
44623,AE4F,깏,uniAE4F
44625,AE51,깑,uniAE51
44626,AE52,깒,uniAE52
44627,AE53,깓,uniAE53
44629,AE55,깕,uniAE55
44631,AE57,깗,uniAE57
44632,AE58,깘,uniAE58
44633,AE59,깙,uniAE59
44634,AE5A,깚,uniAE5A
44635,AE5B,깛,uniAE5B
44638,AE5E,깞,uniAE5E
44642,AE62,깢,uniAE62
44643,AE63,깣,uniAE63
44644,AE64,깤,uniAE64
44646,AE66,깦,uniAE66
44647,AE67,깧,uniAE67
44650,AE6A,깪,uniAE6A
44651,AE6B,깫,uniAE6B
44653,AE6D,깭,uniAE6D
44654,AE6E,깮,uniAE6E
44655,AE6F,깯,uniAE6F
44657,AE71,깱,uniAE71
44658,AE72,깲,uniAE72
44659,AE73,깳,uniAE73
44660,AE74,깴,uniAE74
44661,AE75,깵,uniAE75
44662,AE76,깶,uniAE76
44663,AE77,깷,uniAE77
44666,AE7A,깺,uniAE7A
44670,AE7E,깾,uniAE7E
44671,AE7F,깿,uniAE7F
44672,AE80,꺀,uniAE80
44673,AE81,꺁,uniAE81
44674,AE82,꺂,uniAE82
44675,AE83,꺃,uniAE83
44678,AE86,꺆,uniAE86
44679,AE87,꺇,uniAE87
44680,AE88,꺈,uniAE88
44681,AE89,꺉,uniAE89
44682,AE8A,꺊,uniAE8A
44683,AE8B,꺋,uniAE8B
44685,AE8D,꺍,uniAE8D
44686,AE8E,꺎,uniAE8E
44687,AE8F,꺏,uniAE8F
44688,AE90,꺐,uniAE90
44689,AE91,꺑,uniAE91
44690,AE92,꺒,uniAE92
44691,AE93,꺓,uniAE93
44692,AE94,꺔,uniAE94
44693,AE95,꺕,uniAE95
44694,AE96,꺖,uniAE96
44695,AE97,꺗,uniAE97
44696,AE98,꺘,uniAE98
44697,AE99,꺙,uniAE99
44698,AE9A,꺚,uniAE9A
44699,AE9B,꺛,uniAE9B
44700,AE9C,꺜,uniAE9C
44701,AE9D,꺝,uniAE9D
44702,AE9E,꺞,uniAE9E
44703,AE9F,꺟,uniAE9F
44704,AEA0,꺠,uniAEA0
44705,AEA1,꺡,uniAEA1
44706,AEA2,꺢,uniAEA2
44707,AEA3,꺣,uniAEA3
44708,AEA4,꺤,uniAEA4
44709,AEA5,꺥,uniAEA5
44710,AEA6,꺦,uniAEA6
44711,AEA7,꺧,uniAEA7
44712,AEA8,꺨,uniAEA8
44713,AEA9,꺩,uniAEA9
44714,AEAA,꺪,uniAEAA
44715,AEAB,꺫,uniAEAB
44716,AEAC,꺬,uniAEAC
44717,AEAD,꺭,uniAEAD
44718,AEAE,꺮,uniAEAE
44719,AEAF,꺯,uniAEAF
44720,AEB0,꺰,uniAEB0
44721,AEB1,꺱,uniAEB1
44722,AEB2,꺲,uniAEB2
