unicode dec,unicode hex,character,name
65373,FF5D,｝,uniFF5D
65507,FFE3,￣,uniFFE3
9484,250C,┌,uni250C
9485,250D,┍,uni250D
9486,250E,┎,uni250E
9487,250F,┏,uni250F
9488,2510,┐,uni2510
9489,2511,┑,uni2511
9490,2512,┒,uni2512
9491,2513,┓,uni2513
9492,2514,└,uni2514
9493,2515,┕,uni2515
9494,2516,┖,uni2516
9495,2517,┗,uni2517
9496,2518,┘,uni2518
9497,2519,┙,uni2519
9498,251A,┚,uni251A
9499,251B,┛,uni251B
9500,251C,├,uni251C
9501,251D,┝,uni251D
9502,251E,┞,uni251E
9503,251F,┟,uni251F
9504,2520,┠,uni2520
9505,2521,┡,uni2521
9506,2522,┢,uni2522
9507,2523,┣,uni2523
9508,2524,┤,uni2524
9509,2525,┥,uni2525
9510,2526,┦,uni2526
9511,2527,┧,uni2527
9512,2528,┨,uni2528
9513,2529,┩,uni2529
9514,252A,┪,uni252A
9515,252B,┫,uni252B
9516,252C,┬,uni252C
9517,252D,┭,uni252D
9518,252E,┮,uni252E
9519,252F,┯,uni252F
9520,2530,┰,uni2530
9521,2531,┱,uni2531
9522,2532,┲,uni2532
9523,2533,┳,uni2533
9524,2534,┴,uni2534
9525,2535,┵,uni2535
9526,2536,┶,uni2536
9527,2537,┷,uni2537
9528,2538,┸,uni2538
9529,2539,┹,uni2539
9530,253A,┺,uni253A
9531,253B,┻,uni253B
9532,253C,┼,uni253C
9533,253D,┽,uni253D
9534,253E,┾,uni253E
9535,253F,┿,uni253F
9536,2540,╀,uni2540
9537,2541,╁,uni2541
9538,2542,╂,uni2542
9539,2543,╃,uni2543
9540,2544,╄,uni2544
9541,2545,╅,uni2545
9542,2546,╆,uni2546
9543,2547,╇,uni2547
9544,2548,╈,uni2548
9545,2549,╉,uni2549
9546,254A,╊,uni254A
9547,254B,╋,uni254B
