unicode dec,unicode hex,character,name
28196,6E24,渤,uni6E24
27850,6CCA,泊,uni6CCA
39539,9A73,驳,uni9A73
25429,6355,捕,uni6355
21340,535C,卜,uni535C
21754,54FA,哺,uni54FA
34917,8865,补,uni8865
22496,57E0,埠,uni57E0
19981,4E0D,不,uni4E0D
24067,5E03,布,uni5E03
27493,6B65,步,uni6B65
31807,7C3F,簿,uni7C3F
37096,90E8,部,uni90E8
24598,6016,怖,uni6016
25830,64E6,擦,uni64E6
29468,731C,猜,uni731C
35009,88C1,裁,uni88C1
26448,6750,材,uni6750
25165,624D,才,uni624D
36130,8D22,财,uni8D22
30572,776C,睬,uni776C
36393,8E29,踩,uni8E29
37319,91C7,采,uni91C7
24425,5F69,彩,uni5F69
33756,83DC,菜,uni83DC
34081,8521,蔡,uni8521
39184,9910,餐,uni9910
21442,53C2,参,uni53C2
34453,8695,蚕,uni8695
27531,6B8B,残,uni6B8B
24813,60ED,惭,uni60ED
24808,60E8,惨,uni60E8
28799,707F,灿,uni707F
33485,82CD,苍,uni82CD
33329,8231,舱,uni8231
20179,4ED3,仓,uni4ED3
27815,6CA7,沧,uni6CA7
34255,85CF,藏,uni85CF
25805,64CD,操,uni64CD
31961,7CD9,糙,uni7CD9
27133,69FD,槽,uni69FD
26361,66F9,曹,uni66F9
33609,8349,草,uni8349
21397,5395,厕,uni5395
31574,7B56,策,uni7B56
20391,4FA7,侧,uni4FA7
20876,518C,册,uni518C
27979,6D4B,测,uni6D4B
23618,5C42,层,uni5C42
36461,8E6D,蹭,uni8E6D
25554,63D2,插,uni63D2
21449,53C9,叉,uni53C9
33580,832C,茬,uni832C
33590,8336,茶,uni8336
26597,67E5,查,uni67E5
30900,78B4,碴,uni78B4
25661,643D,搽,uni643D
23519,5BDF,察,uni5BDF
23700,5C94,岔,uni5C94
24046,5DEE,差,uni5DEE
35815,8BE7,诧,uni8BE7
25286,62C6,拆,uni62C6
26612,67F4,柴,uni67F4
35962,8C7A,豺,uni8C7A
25600,6400,搀,uni6400
25530,63BA,掺,uni63BA
34633,8749,蝉,uni8749
39307,998B,馋,uni998B
